GenContext.norep	Lineage.final	count
Cluster115_3clades-><-REC+LuxR-HTH<-PspC+TM(s)+HISKIN*||PspC+TM(s)+Toast-rack*->?->SIG+CW-binding-EndolysinC->?-><-SIG+TM(s)	bacteria>actinobacteria	1
Cluster115_3clades-><-REC+LuxR-HTH<-PspC+TM(s)+HISKIN*||SIG+PspC+TM(s)+Toast-rack*->?->PspC*->	bacteria>actinobacteria	1
Cluster115_3clades-><-REC+LuxR-HTH<-PspC+TM(s)+HISKIN*||SIG+PspC+TM(s)+Toast-rack*->?->PspC*->	NA	1
Cluster1172_2clades->?->?->?->?->SIG+RnaseH-><-SIG+TM(s)*	bacteria>actinobacteria	1
Cluster166_3clades-><-?<-?<-?<-HMA+TM(s)<-?||PspC*->?->LiaI-LiaF-TM+Toast-rack->	bacteria>other unclassified bacteria	1
Cluster166_3clades->tRNA-><-?<-?<-?<-HMA+TM(s)<-?||PspC*->LiaI-LiaF-TM+Toast-rack->LiaI-LiaF-TM+Toast-rack-><-?<-UDG||?-><-Cluster700_2clades	bacteria>other unclassified bacteria	1
Cluster193_3clades->PspC+LiaI-LiaF-TM*->	bacteria>firmicutes	1
Cluster221_3clades->?-><-PspC*	bacteria>proteobacteria>alphaproteobacteria	1
Cluster229_2clades->?->?->?->NUDIX->TM-><-PspC*	bacteria>proteobacteria>alphaproteobacteria	1
Cluster236_2clades->Cluster234_2clades->?-><-SUA<-PspC+LiaI-LiaF-TM*<-?||HhH-GPD-><-PSYN	bacteria>other unclassified bacteria	1
Cluster236_2clades->Cluster234_2clades-><-?||PspC+LiaI-LiaF-TM*->LiaI-LiaF-TM+Toast-rack->Toast-rack->	bacteria>other unclassified bacteria	1
Cluster278_2clades-><-?<-Cluster39_2clades<-?<-?<-?<-PspC*<-PspB<-PspA	bacteria>proteobacteria>alphaproteobacteria	1
Cluster278_2clades-><-?<-Cluster39_2clades<-?<-?<-PspC*<-PspB<-PspA	bacteria>proteobacteria>alphaproteobacteria	1
Cluster278_2clades-><-?<-Cluster39_2clades<-?<-PspC*<-PspB<-PspA||NtrC-AAA+FIS-HTH->	bacteria>proteobacteria>alphaproteobacteria	1
Cluster278_2clades-><-PspC*	bacteria>proteobacteria>gammaproteobacteria	1
Cluster283_3clades->?-><-?||?-><-PurD-ATPgrasp<-?||PspC*->	bacteria>chloroflexi	1
Cluster283_3clades->GNTR-HTH+UTRA-><-REC+LuxR-HTH<-PspC+TM(s)+HISKIN*||PspC+TM(s)*->	bacteria>actinobacteria	1
Cluster287_4clades->Cluster552_2clades->?->?->?->?->PspC*-><-TM	bacteria>actinobacteria	1
Cluster290_3clades-><-?||PspC*->Cluster534_2clades->	bacteria>actinobacteria	1
Cluster335_2clades->PSYN-><-HhH-GPD||?->PspC+LiaI-LiaF-TM*->SUA-><-?<-Cluster234_2clades<-Cluster236_2clades	bacteria>other unclassified bacteria	1
Cluster337_2clades->?->SIG+TM(s)->PspC*->	bacteria>proteobacteria>gammaproteobacteria	1
Cluster372_2clades->?->?-><-?<-?<-?<-?<-PspC*<-?<-Cluster87_3clades||Cluster1086_2clades->	bacteria>other unclassified bacteria	1
Cluster374_3clades->PSYN-><-?||TET-JBP->RnasePH(s)+KH+S1->?->?->PspC*->ISOCOT->?->PELOTA-><-?||?->?-><-REC+LuxR-HTH	bacteria>proteobacteria>gammaproteobacteria	1
Cluster534_2clades->SIG+TM(s)-><-?<-PspC(s)+LiaI-LiaF-TM+Toast-rack(s)*<-PADR-HTH	bacteria>fcb group	1
Cluster534_2clades->SIG+TM(s)-><-PspC(s)+LiaI-LiaF-TM+Toast-rack(s)*<-PADR-HTH	bacteria>fcb group	1
Cluster539_2clades->?-><-?<-?<-PspC*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH->tRNA->?->KOW->	bacteria>actinobacteria	1
Cluster539_2clades-><-?<-PspC*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH-><-PSE<-TM	bacteria>actinobacteria	1
Cluster551_3clades->?->?->PspC*->?->SMS-KaiC->	bacteria>actinobacteria	1
Cluster559_2clades-><-?||PspC*->	archaea>euryarchaeota	1
Cluster579_2clades-><-DUF1700-alpha-helical+PspC+LiaI-LiaF-TM+Toast-rack*<-PADR-HTH	bacteria>fcb group	1
Cluster594_2clades->?-><-REC+LuxR-HTH<-PspC+TM(s)+HISKIN*||PspC*->PspC+TM(s)+Toast-rack*->	bacteria>actinobacteria	1
Cluster633_3clades->?->?-><-?<-PspC*	archaea>euryarchaeota	1
Cluster700_2clades-><-?||UDG->?-><-LiaI-LiaF-TM+Toast-rack<-LiaI-LiaF-TM+Toast-rack<-PspC*||?->HMA+TM(s)->?->?->?-><-tRNA<-Cluster166_3clades	bacteria>other unclassified bacteria	1
Cluster722_2clades->LDcluster4->?-><-PspC*	bacteria>proteobacteria>alphaproteobacteria	1
Cluster752_3clades->?->?->?->PspC+LiaI-LiaF-TM*->?->LiaI-LiaF-TM+Toast-rack->?-><-SIG+Toast-rack	bacteria>fcb group	1
Cluster812_2clades-><-?<-?<-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH->	bacteria>actinobacteria	1
Cluster813_2clades->ABhydrolase->?-><-?<-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH-><-?<-?||TM(s)->	bacteria>actinobacteria	1
Cluster818_2clades-><-?<-?||?-><-?<-?||PspC*->	bacteria>firmicutes	1
Cluster83_1clades*-><-Cluster335_2clades	bacteria>proteobacteria>gammaproteobacteria	1
Cluster83_1clades*-><-Cluster335_2clades<-?<-SIG+PUA	bacteria>proteobacteria>gammaproteobacteria	1
Cluster85_4clades-><-PspC*	bacteria>other unclassified bacteria	1
Cluster95_4clades->?-><-?<-?||?->PspC*->?->SIG+TM(s)->?->Cluster81_2clades->	bacteria>fcb group	1
Cluster95_4clades->?->Cluster862_3clades->O6MGT-HTH-><-LiaI-LiaF-TM+Toast-rack<-PspC+LiaI-LiaF-TM*||?->?->?->?->DHH->Cluster702_3clades->	bacteria>fcb group	1
Cluster95_4clades->PspC*->SIG+TM(s)->?->?->pPIWI->Cluster37_3clades->	bacteria>firmicutes	1
Cluster966_2clades->PspC*->	bacteria>actinobacteria	1
Cluster977_2clades-><-?<-SIG+TM(s)<-?||?->ComEA-HHH+S1->?->PspC*->	bacteria>firmicutes	1
Cluster982_2clades-><-PspC*<-?||?->?->ABC-ATPase->?->Cluster812_2clades->	bacteria>firmicutes	1
ComEA-HHH+S1-><-?||PspC*->	bacteria>actinobacteria	1
ComEA-HHH+S1-><-PspC*	bacteria>fcb group	1
ComEA-HHH+S1->SIG+TM(s)->?->PspC*->	bacteria>fcb group	1
DAGKIN->?-><-PspC(s)+LiaI-LiaF-TM+Toast-rack(s)*<-PADR-HTH	bacteria>fcb group	1
DAGKIN-><-LiaI-LiaF-TM+Toast-rack<-PspC+LiaI-LiaF-TM*	bacteria>thermotogae	1
DDRP-ZNR+AT-HOOK-like+DDRP-betaprime+BBM2-DDRP+SBHM-DDRP(s)->?-><-?||PADR-HTH->DUF1700-alpha-helical+PspC+TM(s)+Toast-rack*->?-><-Cluster357_4clades	bacteria>fcb group	1
DDRP-ZNR+AT-HOOK-like+DDRP-betaprime+BBM2-DDRP+SBHM-DDRP(s)->?-><-PspC*	bacteria>proteobacteria>alphaproteobacteria	1
DEAM->?->?->?->?-><-PspC*	bacteria>fusobacteria	1
DEAM-><-SGS<-?<-?<-DUF1700-alpha-helical+PspC+LiaI-LiaF-TM+Toast-rack*<-PADR-HTH<-?<-ABC-ATPase	NA	1
DUF1700-alpha-helical+TM(s)->SIG+Toast-rack->PspC*->	bacteria>firmicutes	1
ENOYCOADEHYD-><-?<-PspC*<-PspA	bacteria>proteobacteria>gammaproteobacteria	1
ENOYCOADEHYD-><-Cluster982_2clades<-PspC*<-PspB<-PspA	bacteria>proteobacteria>deltaproteobacteria	1
Ferredoxin-RRM->PSE->?->tRNA-><-PspC*<-?<-?<-?<-?<-?||SIG+TM(s)->	bacteria>actinobacteria	1
GNTR-HTH->?-><-PspC*	bacteria>actinobacteria	1
GNTR-HTH->ABC-ATPase->?->Cluster887_2clades-><-PspC*	bacteria>firmicutes	1
GNTR-HTH+UTRA->?-><-SIG+TM(s)<-PspC*	bacteria>firmicutes	1
GNTR-HTH+UTRA-><-SIG+LTD+IG+Calcineurin<-?<-?<-SIG+TM(s)<-PspC*<-Toast-rack	bacteria>firmicutes	1
HAM->?->Cluster813_2clades->?->PspC+LiaI-LiaF-TM*->LiaI-LiaF-TM+Toast-rack->	bacteria>other unclassified bacteria	1
HEPN->ABC-ATPase->?->?->?->?->UbE1->PspC*->	bacteria>other unclassified bacteria	1
HEPN->HEPN->PspC*->?->?->?->?->Cluster320_2clades->	bacteria>other unclassified bacteria	1
HhH-GPD->?-><-PspA<-PspC*	bacteria>firmicutes	1
HhH-RADC+JAB->PspC*->Cluster290_3clades->	bacteria>firmicutes	1
HMA->?-><-Cluster372_2clades||?->Cluster470_2clades->?-><-?||PspC*->	bacteria>other unclassified bacteria	1
HTH->?->?->?->MACRODOMAIN-><-PspC*<-HxxxH||?-><-PHP+ICAD+ComEA-HHH+N-OB	bacteria>other unclassified bacteria	1
HTH->?-><-?||?->?-><-PspC*<-HxxxH	bacteria>other unclassified bacteria	1
HTH->?-><-PspC*	archaea>dpann group	1
HxxxH->?->?-><-PspC*<-TM(s)	bacteria>firmicutes	1
ISOCOT->PspC*->?-><-TM<-SIGMA-HTH	bacteria>other unclassified bacteria	1
ISOCOT->TM(s)+PspC*-><-7TMR-HDED	bacteria>fcb group	1
ISOCOT->TM(s)+PspC*-><-7TMR-HDED<-7TMR-HDED<-35exo	bacteria>fcb group	1
LRP-HTH->?->PspC+LiaI-LiaF-TM*->SIG+TM(s)+Toast-rack->	archaea>euryarchaeota	1
LRP-HTH->?->SIG+TM(s)+Toast-rack->PspC+LiaI-LiaF-TM*->	archaea>euryarchaeota	1
LRP-HTH->?->SIG+TM(s)+Toast-rack->PspC+LiaI-LiaF-TM*->?->?-><-?<-?<-?||RADICAL-SAM->	archaea>euryarchaeota	1
MACRODOMAIN-><-REC+LuxR-HTH<-PspC+TM(s)+HISKIN*	bacteria>actinobacteria	1
MACRODOMAIN-><-REC+LuxR-HTH<-PspC+TM(s)+HISKIN*||PspC+TM(s)*->	bacteria>actinobacteria	1
METHYLASE-><-?<-PspC+TM(s)+Toast-rack*<-?||PspC+TM(s)+HISKIN*->REC+LuxR-HTH-><-?<-?||RNA-Helicase->	bacteria>actinobacteria	1
METHYLASE->PspC*->PSE->LiaI-LiaF-TM+Toast-rack->	bacteria>fcb group	1
METHYLASE->PspC*->PspC+LiaI-LiaF-TM*->LiaI-LiaF-TM+Toast-rack->	bacteria>fcb group	1
METHYLASE->PspC+TM(s)+PspC*->	bacteria>fcb group	1
MODE-HTH+PBPII->?->PspC*->	bacteria>actinobacteria	1
MODE-HTH+PBPII-><-?||?-><-?||?->?-><-PspC*<-?<-?<-SIG+HAMP+HISKIN<-REC+LuxR-HTH	bacteria>actinobacteria	1
MODE-HTH+PBPII-><-Cluster1026_2clades<-?||?-><-?||?->SIG+ZNR+PspC*->?->Cluster186_3clades->?-><-ABC-ATPase<-SIG+TM(s)<-?<-XIS-HTH+T-OB	bacteria>acidobacteria	1
MODE-HTH+PBPII-><-PspC*	bacteria>actinobacteria	1
MODE-HTH+PBPII->SIG+PAP2->ABhydrolase-><-PspC+TM(s)+Toast-rack*||PspC+TM(s)+HISKIN*->REC+LuxR-HTH->	bacteria>actinobacteria	1
MODE-HTH+PBPII->tRNA->?-><-PspC*||TM-><-SIG+TM(s)	bacteria>actinobacteria	1
MuB-ATPase->?-><-Cluster357_4clades<-NtrC-AAA+FIS-HTH||?->PspA->PspB->PspC*->	bacteria>proteobacteria>alphaproteobacteria	1
NtrC-AAA+FIS-HTH->?->?->?->PspC*->PADR-HTH->PspC+LiaI-LiaF-TM*-><-?<-?||?->TetR-HTH->?->SIG+BLBD->SIG+TM(s)->	bacteria>fcb group	1
NUDIX->SUA->?->?-><-?<-?<-Mbetalac<-PspC(s)+LiaI-LiaF-TM+Toast-rack*<-PADR-HTH	bacteria>fcb group	1
NUDIX->TM-><-PspC*	bacteria>proteobacteria>alphaproteobacteria	1
O6MGT-HTH-><-LiaI-LiaF-TM+Toast-rack<-PspC+LiaI-LiaF-TM*	bacteria>fcb group	1
O6MGT-HTH->HhH-RADC->PspC+LiaI-LiaF-TM*->?->?->?->?->HMA+TM(s)->	bacteria>other unclassified bacteria	1
PADR-HTH->DUF1700-alpha-helical+PspC(s)+LiaI-LiaF-TM+Toast-rack*-><-?<-SIGMA-HTH	bacteria>fcb group	1
PADR-HTH->DUF1700-alpha-helical+PspC+LiaI-LiaF-TM+Toast-rack*->	bacteria>other unclassified bacteria	1
PADR-HTH->DUF1700-alpha-helical+PspC+LiaI-LiaF-TM+Toast-rack*->	NA	1
PADR-HTH->DUF1700-alpha-helical+PspC+LiaI-LiaF-TM+Toast-rack*->?->?->SIG+Toast-rack->	bacteria>fcb group	1
PADR-HTH->DUF1700-alpha-helical+PspC+LiaI-LiaF-TM+Toast-rack*-><-?<-PHP+ICAD+ComEA-HHH+N-OB	bacteria>fcb group	1
PADR-HTH->DUF1700-alpha-helical+PspC+LiaI-LiaF-TM+Toast-rack*-><-?||SIG+Toast-rack->Cluster65_2clades->?->?-><-TM	bacteria>fcb group	1
PADR-HTH->DUF1700-alpha-helical+PspC+LiaI-LiaF-TM+Toast-rack*-><-Cluster1055_2clades	bacteria>other unclassified bacteria	1
PADR-HTH->DUF1700-alpha-helical+PspC+LiaI-LiaF-TM+Toast-rack*->Cluster992_2clades->	bacteria>fcb group	1
PADR-HTH->DUF1700-alpha-helical+PspC+LiaI-LiaF-TM+Toast-rack*->SIG+Toast-rack-><-TM	bacteria>fcb group	1
PADR-HTH->DUF1700-alpha-helical+PspC+TM(s)+Toast-rack*->	bacteria>fcb group	1
PADR-HTH->DUF1700-alpha-helical+TM(s)->SIG+Toast-rack->PspC*->	bacteria>spirochaetes	1
PADR-HTH->PspC(s)+LiaI-LiaF-TM+Toast-rack(s)*-><-?||Mbetalac->	bacteria>fcb group	1
PADR-HTH->PspC(s)+LiaI-LiaF-TM+Toast-rack(s)*-><-HDRnase	bacteria>fcb group	1
PADR-HTH->PspC(s)+LiaI-LiaF-TM+Toast-rack(s)*-><-HDRnase<-SUA<-?||Cluster287_4clades->RnaseT2->	bacteria>fcb group	1
PADR-HTH->PspC(s)+LiaI-LiaF-TM+Toast-rack(s)*->SIG+Toast-rack->?->?->Cluster1273_2clades->Cluster166_3clades->	bacteria>fcb group	1
PADR-HTH->PspC(s)+LiaI-LiaF-TM+Toast-rack*->Mbetalac->	bacteria>fcb group	1
PADR-HTH->PspC+LiaI-LiaF-TM*->	bacteria>fcb group	1
PADR-HTH->PspC+LiaI-LiaF-TM*->?->?->Cluster753_2clades->	bacteria>other unclassified bacteria	1
PADR-HTH->PspC+LiaI-LiaF-TM+Toast-rack*->?->?-><-PEP-utilisers-C	bacteria>fcb group	1
PADR-HTH->PspC+TM(s)+Toast-rack*->ABC-ATPase->?-><-?||SGS->?->A18->	bacteria>other unclassified bacteria	1
PADR-HTH->Toast-rack->PspC*->	bacteria>firmicutes	1
PELOTA->?->tRNA->tRNA-><-LRP-HTH||?-><-?||PSE-><-PspC*<-?||Cluster85_4clades->	bacteria>actinobacteria	1
PELOTA->RnaseT2->?->PspC*-><-?||SIG+TM->	bacteria>other unclassified bacteria	1
PEP-utilisers-C->tRNA->SIG+TM(s)->ABC-ATPase->?-><-LiaI-LiaF-TM+Toast-rack<-PspC+LiaI-LiaF-TM*<-?<-Cluster85_4clades	bacteria>other unclassified bacteria	1
PEP-utilisers-N+PEP-utilisers(s)-C->?->PTSEIIC+TM+PTSEIIB(s)->?->PspC*->	bacteria>proteobacteria>betaproteobacteria	1
PRTase->PEP-utilisers-C-><-?<-?||tRNA->?->?-><-SIG+TM(s)<-PspC(s)*||TetR-HTH->ABC-ATPase->SIG+TM(s)->?->?-><-SIG+HAMP+HISKIN<-REC+LuxR-HTH	bacteria>deinococcus-thermus	1
PspA->?->PspC*->SIG+Toast-rack->	bacteria>spirochaetes	1
PspA->PspB->PspC*->?->?->?->?->?->?->Cluster39_2clades->	bacteria>proteobacteria>alphaproteobacteria	1
PspA->PspB->PspC*->?->?->?->?->Cluster1021_2clades->	bacteria>proteobacteria>alphaproteobacteria	1
PspA->PspB->PspC*->?->?->?->Cluster39_2clades->?-><-Cluster278_2clades	bacteria>proteobacteria>alphaproteobacteria	1
PspA->PspB->PspC*->?->?->Cluster39_2clades->?-><-Cluster278_2clades	bacteria>proteobacteria>alphaproteobacteria	1
PspA->PspB->PspC*->?->ENOYCOADEHYD->	bacteria>proteobacteria>gammaproteobacteria	1
PspA->PspB->PspC*->CR-ATPase1->TM(s)+IIGP1->ELM2->	bacteria>proteobacteria>gammaproteobacteria	1
PspA->PspB->PspC*->CR-ATPase1->TM(s)+IIGP1->NtrC-AAA+FIS-HTH->	bacteria>proteobacteria>gammaproteobacteria	1
PspA->PspB->PspC*->Phageshock_PspD->?->?->?->SIG+TM(s)->SIG+TM(s)->	bacteria>proteobacteria>gammaproteobacteria	1
PspA->PspB->PspC*->Phageshock_PspD->CR-ATPase1->	bacteria>proteobacteria>gammaproteobacteria	1
PspA->PspB->PspC*->Phageshock_PspD->CR-ATPase1->TM(s)+IIGP1->?->NtrC-AAA+FIS-HTH-><-?||Cluster65_2clades->	bacteria>proteobacteria>gammaproteobacteria	1
PspA->PspB->PspC*->Phageshock_PspD->SIG+RHOD-CDC25->	NA	1
PspA->PspB->PspC*->Phageshock_PspD->SIG+RHOD-CDC25->CR-ATPase1->TM(s)+IIGP1->?->NtrC-AAA+FIS-HTH->	bacteria>proteobacteria>gammaproteobacteria	1
PspA->PspB->PspC*->Phageshock_PspD->SIG+RHOD-CDC25->CR-ATPase1->TM(s)+IIGP1->NtrC-AAA+FIS-HTH->	bacteria>proteobacteria>gammaproteobacteria	1
PspA->PspB->PspC*->PSE->TM(s)+IIGP1->	bacteria>proteobacteria>gammaproteobacteria	1
PspA->PspB->PspC*->PspC*->	bacteria>proteobacteria>gammaproteobacteria	1
PspA->PspB->PspC*->PspC*->PspB-><-Cluster368_2clades	bacteria>proteobacteria>alphaproteobacteria	1
PspA->PspB->PspC*->SIG+BLBD->SIG+BLBD->SIG+TM(s)->Cluster131_2clades->	bacteria>proteobacteria>gammaproteobacteria	1
PspA->PspB->PspC*->SIG+BLBD->SIG+BLBD->SIG+TM(s)->Cluster131_2clades-><-STAT<-SIG+PhospholipaseD(s)	bacteria>proteobacteria>gammaproteobacteria	1
PspA->PspC*->?->?->?-><-?||Cluster39_2clades->	bacteria>proteobacteria>alphaproteobacteria	1
PspA->PspC*->PspA->SIG+TM+MORC->REC+LuxR-HTH-><-?<-?||?->Cluster73_4clades->	bacteria>firmicutes	1
PspB->PspC*->	bacteria>proteobacteria>gammaproteobacteria	1
PspB->PspC*->Cluster702_3clades-><-ABC-ATPase	bacteria>proteobacteria>gammaproteobacteria	1
PspB->PspC*->SIG+BLBD->SIG+BLBD->PSE->Cluster131_2clades->	bacteria>proteobacteria>gammaproteobacteria	1
PspB->PspC*->SIG+BLBD->SIG+BLBD->SIG+TM(s)->Cluster131_2clades->	bacteria>proteobacteria>gammaproteobacteria	1
PspB->PspC+PspB*->	bacteria>proteobacteria>deltaproteobacteria	1
PspC*->	bacteria>armatimonadetes	1
PspC*->	bacteria>proteobacteria>betaproteobacteria	1
PspC*->	bacteria>pvc group	1
PspC*->	bacteria>tenericutes	1
PspC*->?->?->?->?->Cluster791_2clades->	bacteria>proteobacteria>gammaproteobacteria	1
PspC*->?->?->?-><-?<-SIG+TM(s)+ABC-ATPase	bacteria>actinobacteria	1
PspC*->?->?->?->Cluster81_2clades->	bacteria>fcb group	1
PspC*->?->?->SbcC(s)+ABC-ATPase+SbcC->	bacteria>actinobacteria	1
PspC*->?->?->SIG+TM(s)->?->Cluster81_2clades->	bacteria>fcb group	1
PspC*->?->?->tRNA->Cluster95_4clades->ABC-ATPase->SIG+TM(s)->SIG+TM->	bacteria>other unclassified bacteria	1
PspC*->?-><-?<-?<-?<-Cluster719_2clades	bacteria>fcb group	1
PspC*->?-><-?<-PRTase	bacteria>fcb group	1
PspC*->?-><-?||Cluster327_2clades->	bacteria>actinobacteria	1
PspC*->?-><-?||PspC*-><-?<-?<-Cluster579_2clades	bacteria>fcb group	1
PspC*->?-><-TM<-SIGMA-HTH	bacteria>fcb group	1
PspC*->?-><-tRNA<-?<-?<-Ferredoxin-RRM<-?||SWIRM->Cluster186_3clades->	bacteria>actinobacteria	1
PspC*->?->Cluster221_3clades->	bacteria>actinobacteria	1
PspC*->?->Cluster771_2clades->	bacteria>actinobacteria	1
PspC*->?->MODE-HTH+PBPII->	bacteria>firmicutes	1
PspC*->?->SIG+TM(s)->?->Cluster81_2clades->	bacteria>fcb group	1
PspC*->?->SIG+TM(s)->?->Cluster81_2clades->Cluster293_2clades->	bacteria>fcb group	1
PspC*->?->SIG+TM(s)->SIG+TM(s)->?->LACI-HTH+PBPI->	bacteria>actinobacteria	1
PspC*->?->tRNA->?->?->SIG+HAMP+HISKIN->?->KOW->	bacteria>other unclassified bacteria	1
PspC*-><-?<-?<-?<-Cluster719_2clades	bacteria>fcb group	1
PspC*-><-?<-?<-HTH<-?<-?<-RNA-Helicase	bacteria>other unclassified bacteria	1
PspC*-><-?<-?<-SIG+HAMP+HISKIN<-REC+LuxR-HTH	bacteria>other unclassified bacteria	1
PspC*-><-?<-?<-SIG+TM(s)<-SIG+TM(s)	bacteria>firmicutes	1
PspC*-><-?<-?||?->?-><-MODE-HTH+PBPII	bacteria>actinobacteria	1
PspC*-><-?<-?||SIG+TM(s)->	bacteria>actinobacteria	1
PspC*-><-?<-ABC-ATPase	bacteria>actinobacteria	1
PspC*-><-?<-ABC-ATPase<-SIG+TM(s)<-SIG+TM(s)	bacteria>actinobacteria	1
PspC*-><-?<-Cluster469_2clades	bacteria>other unclassified bacteria	1
PspC*-><-?<-Cluster688_2clades	bacteria>actinobacteria	1
PspC*-><-?<-DDRP-ZNR+AT-HOOK-like+DDRP-betaprime+BBM2-DDRP+SBHM-DDRP(s)	bacteria>proteobacteria>alphaproteobacteria	1
PspC*-><-?<-GNTR-HTH	bacteria>actinobacteria	1
PspC*-><-?<-SIGMA-HTH	bacteria>chloroflexi	1
PspC*-><-?||?->?->?->Cluster166_3clades->	bacteria>fcb group	1
PspC*-><-?||ACT->	archaea>tack group	1
PspC*-><-?||DEOR-HTH+WYL(s)-C-><-Cluster398_2clades	bacteria>actinobacteria	1
PspC*-><-?||SIG+TM(s)-><-?||?->SIG+TM(s)->	bacteria>actinobacteria	1
PspC*-><-CHTH+DSBH	bacteria>firmicutes	1
PspC*-><-CHTH+DSBH||?->SIG+TM(s)->	bacteria>firmicutes	1
PspC*-><-Cluster1265_2clades||DEOR-HTH+WYL(s)-C-><-DDRP-ZNR+AT-HOOK-like+DDRP-betaprime+BBM2-DDRP+SBHM-DDRP(s)	bacteria>proteobacteria>alphaproteobacteria	1
PspC*-><-Cluster398_2clades	NA	1
PspC*-><-Cluster700_2clades<-Cluster1055_2clades<-?<-?<-?<-?||MODE-HTH+PBPII->	bacteria>firmicutes	1
PspC*-><-CS	bacteria>other unclassified bacteria	1
PspC*-><-MODE-HTH+PBPII	bacteria>actinobacteria	1
PspC*-><-PELOTA	bacteria>fcb group	1
PspC*-><-SIG+TM(s)||Cluster193_3clades->Cluster193_3clades->	bacteria>other unclassified bacteria	1
PspC*-><-ZNR	bacteria>other unclassified bacteria	1
PspC*->7TMR-HDED->SIG+TM(s)->EMAP->	bacteria>other unclassified bacteria	1
PspC*->Cluster186_3clades->?->RnaseT2->	bacteria>acidobacteria	1
PspC*->Cluster290_3clades->?->SAM-methylase->	bacteria>other unclassified bacteria	1
PspC*->Cluster948_2clades->	bacteria>actinobacteria	1
PspC*->ENOYCOADEHYD-><-?<-InPase	bacteria>actinobacteria	1
PspC*->LiaI-LiaF-TM+Toast-rack->	bacteria>other unclassified bacteria	1
PspC*->NUDIX->	bacteria>fcb group	1
PspC*->PADR-HTH->PspC*->	bacteria>fcb group	1
PspC*->PSE->LiaI-LiaF-TM+Toast-rack->	bacteria>fcb group	1
PspC*->PspA->	bacteria>firmicutes	1
PspC*->PspC*->	bacteria>actinobacteria	1
PspC*->PspC*-><-?||MODE-HTH+PBPII->	bacteria>firmicutes	1
PspC*->PspC+LiaI-LiaF-TM*->LiaI-LiaF-TM+Toast-rack->	bacteria>fcb group	1
PspC*->PspC+LiaI-LiaF-TM*->LiaI-LiaF-TM+Toast-rack-><-LACI-HTH+PBPI	bacteria>dictyoglomi	1
PspC*->PspC+LiaI-LiaF-TM*->SIG+TM(s)+Toast-rack->?-><-?<-?||RADICAL-SAM->	archaea>euryarchaeota	1
PspC*->RNA-Helicase+A18->	bacteria>fcb group	1
PspC*->SIG+TM(s)->	bacteria>other unclassified bacteria	1
PspC*->SIG+TM(s)->	bacteria>thermobaculum	1
PspC*->SIG+TM(s)+FTSK(s)-HTH->	bacteria>fcb group	1
PspC*->SIG+TM(s)+FTSK(s)-HTH->?->HMA+TM(s)->	bacteria>firmicutes	1
PspC*->SIG+Tox-TGase->	bacteria>other unclassified bacteria	1
PspC+LiaI-LiaF-TM*->	archaea>tack group	1
PspC+LiaI-LiaF-TM*->	bacteria>fcb group	1
PspC+LiaI-LiaF-TM*->?->?-><-?<-?<-?<-?||RADICAL-SAM->	archaea>euryarchaeota	1
PspC+LiaI-LiaF-TM*->?->?-><-?<-?<-?||RADICAL-SAM->	archaea>euryarchaeota	1
PspC+LiaI-LiaF-TM*->?->?-><-PSE<-?<-?||?->HhH-GPD->	bacteria>other unclassified bacteria	1
PspC+LiaI-LiaF-TM*->?->?->S2P+TM(s)->Cluster290_3clades->Cluster446_3clades->SCPB-HTH->	bacteria>firmicutes	1
PspC+LiaI-LiaF-TM*->?-><-?<-?<-?||ISOCOT->	bacteria>chloroflexi	1
PspC+LiaI-LiaF-TM*->?-><-?<-SIG+TM(s)+ABC-ATPase||?->?-><-HMA+TM(s)	bacteria>other unclassified bacteria	1
PspC+LiaI-LiaF-TM*->?->PSYN->	bacteria>other unclassified bacteria	1
PspC+LiaI-LiaF-TM*-><-?<-PRTase	bacteria>other unclassified bacteria	1
PspC+LiaI-LiaF-TM*-><-?||?->?->Cluster818_2clades-><-SIG+Tox-TGase<-DAGKIN<-Cluster964_2clades	bacteria>armatimonadetes	1
PspC+LiaI-LiaF-TM*-><-SIG+HAMP+HISKIN<-REC+LuxR-HTH	bacteria>thermotogae	1
PspC+LiaI-LiaF-TM*-><-SIG+TM(s)	bacteria>chloroflexi	1
PspC+LiaI-LiaF-TM*->LiaI-LiaF-TM+Toast-rack->	bacteria>thermotogae	1
PspC+LiaI-LiaF-TM*->LiaI-LiaF-TM+Toast-rack->?-><-?||tRNA-><-?<-?<-Cluster719_2clades	bacteria>other unclassified bacteria	1
PspC+LiaI-LiaF-TM*->LiaI-LiaF-TM+Toast-rack->?->S2P+TM(s)->Cluster290_3clades->Cluster446_3clades->SCPB-HTH->	bacteria>firmicutes	1
PspC+LiaI-LiaF-TM*->LiaI-LiaF-TM+Toast-rack-><-?<-?<-SIGMA-HTH	bacteria>fcb group	1
PspC+LiaI-LiaF-TM*->LiaI-LiaF-TM+Toast-rack-><-?||ABhydrolase-><-SIG+TM(s)	bacteria>fcb group	1
PspC+LiaI-LiaF-TM*->LiaI-LiaF-TM+Toast-rack-><-DAGKIN	bacteria>thermotogae	1
